,Caso Noticia,Grado del Delito,Caracterización,Modalidad,Título,Artículo,Procedimiento Abreviado,Tipo de Noticia,Etapa Noticia,Fecha Creación,Año de Creación,Ley,Entidad Receptora,Unidad Receptora,Fecha de la denuncia,Departamento de la denuncia,Municipio de la denuncia,Fecha de los Hechos,Departamento de los Hechos,Municipio de los Hechos,Fecha Última Actuación,Última Actuación
582,sdv-id-niJTfD,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-06-22 16:24:19,2024,Ley 906,Fiscalía General de la Nación,SAU (SALA DE ATENCION AL USUARIO) - BUCARAMANGA,2025-08-14 07:48:47,Antioquia,MEDELLÍN,2025-07-08 06:20:23,Antioquia,MEDELLÍN,2025-08-11 19:08:34,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
583,sdv-id-VcQldF,NINGUNO,OFRECIMIENTO DE SERVICIOS,OFERTA LABORAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-12-14 00:40:00,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-10-06 11:13:00,Antioquia,MEDELLÍN,2024-10-04 08:18:45,Antioquia,MEDELLÍN,2025-03-18 05:40:39,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
584,sdv-id-dyubKz,NINGUNO,BIENES MUEBLES,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-12-12 06:14:19,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-04-26 02:59:14,Antioquia,MEDELLÍN,2023-10-01 16:08:10,Antioquia,MEDELLÍN,2025-04-16 21:03:09,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
585,sdv-id-IpwaNQ,NINGUNO,BIENES MUEBLES,CONTRACTUAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-24 02:24:11,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-01-24 01:47:53,Meta,MEDELLÍN,2024-12-28 14:58:32,Antioquia,MEDELLÍN,2025-04-06 08:02:33,Busqueda en bases de datos de acceso publico
586,sdv-id-rDOCMs,AGRAVADO,OFRECIMIENTO DE SERVICIOS,PLAN VACACIONAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-12-29 12:10:57,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS ITAGUI,2024-09-23 15:36:14,Antioquia,MEDELLÍN,2024-12-22 20:17:20,Antioquia,MEDELLÍN,2025-01-06 14:39:33,Registro de informacion formal
587,sdv-id-MyhhXW,NINGUNO,BIENES INMUEBLES,OFERTA LABORAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-05-15 20:21:25,2024,Ley 906,Fiscalía General de la Nación,CENTRO DE CONTACTO DAUITA,2025-05-03 12:48:43,Antioquia,MEDELLÍN,2024-11-03 20:19:12,Antioquia,MEDELLÍN,2025-06-12 07:16:56,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
588,sdv-id-pClIqx,NINGUNO,BIENES MUEBLES,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-05 02:17:40,2024,Ley 906,Fiscalía General de la Nación,URI (UNIDAD DE REACCION INMEDIATA) - CENTRO MEDELLÍN,2024-10-31 04:52:03,Antioquia,ENVIGADO,2024-11-30 15:45:54,Antioquia,MEDELLÍN,2025-02-06 20:54:19,Obtención de documentos
589,sdv-id-bPbQbf,AGRAVADO,BIENES MUEBLES,CONTRACTUAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-03-29 12:34:32,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2025-02-02 23:42:02,"BOGOTÁ, D. C.",MEDELLÍN,2024-08-13 20:10:22,Antioquia,MEDELLÍN,2025-08-01 17:48:49,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
590,sdv-id-exlCtT,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-08-04 06:54:09,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-08-16 01:45:00,Antioquia,MEDELLÍN,2023-06-27 16:34:11,Antioquia,MEDELLÍN,2025-01-04 03:35:40,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
591,sdv-id-pSSZri,AGRAVADO,OTROS,INVERSIÓN,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-11-21 19:09:57,2025,Ley 906,Fiscalía General de la Nación,CENTRO DE CONTACTO DAUITA,2024-09-14 07:46:53,"BOGOTÁ, D. C.",MEDELLÍN,2025-02-12 23:54:13,Antioquia,MEDELLÍN,2025-06-20 05:34:10,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
592,sdv-id-FuumfB,NINGUNO,BIENES MUEBLES,CONTRACTUAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-07 17:58:33,2024,Ley 906,Fiscalía General de la Nación,CAVIF,2025-03-04 05:17:28,Antioquia,SOGAMOSO,2025-04-03 06:05:45,Antioquia,MEDELLÍN,2025-06-06 22:47:25,Obtención de documentos
593,sdv-id-kBbrTT,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DE OFICIO (INFORMES),QUERELLABLE,2023-09-29 11:27:22,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-01-16 02:39:58,Antioquia,MEDELLÍN,2024-02-19 23:25:02,Antioquia,MEDELLÍN,2024-09-13 23:40:00,Obtención de documentos
594,sdv-id-ZDYojE,NINGUNO,OFRECIMIENTO DE SERVICIOS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-12-08 08:46:18,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-10-10 23:10:21,Antioquia,MEDELLÍN,2024-05-16 05:56:54,Antioquia,MEDELLÍN,2025-08-15 02:45:27,Sale de fiscal intervención temprana a fiscal conocimiento
595,sdv-id-ZncGuM,AGRAVADO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-03-19 06:50:46,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2023-10-29 11:14:57,"BOGOTÁ, D. C.",MEDELLÍN,2023-10-22 18:08:01,Antioquia,MEDELLÍN,2023-09-05 02:35:24,Obtención de documentos
596,sdv-id-IIOSDJ,NINGUNO,OFRECIMIENTO DE SERVICIOS,INVERSIÓN,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-11-16 21:30:48,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-12-08 01:27:26,Antioquia,CALDAS,2023-12-24 20:20:33,Antioquia,MEDELLÍN,2025-07-08 04:10:05,Activado por otra causa
597,sdv-id-jOXXsa,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-06-03 09:30:19,2023,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-03-23 17:54:08,Antioquia,MEDELLÍN,2025-06-27 08:53:37,Antioquia,MEDELLÍN,2025-08-14 18:49:50,Sale de fiscal intervención temprana a fiscal conocimiento
598,sdv-id-MWUESZ,NINGUNO,OTROS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,NO,QUERELLA,QUERELLABLE,2025-05-15 00:13:13,2025,Ley 906,Fiscalía General de la Nación,CENTRO DE CONTACTO DAUITA,2025-05-29 13:49:45,Antioquia,"BOGOTÁ, D.C.",2025-05-27 10:48:37,Antioquia,MEDELLÍN,2025-04-17 16:44:41,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
599,sdv-id-mvNzLk,NINGUNO,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2025-06-18 19:39:37,2025,Ley 906,Fiscalía General de la Nación,ESTACION GIRARDOTA                           ,2025-07-17 15:39:10,Antioquia,BARRANQUILLA,2025-03-27 14:30:27,Antioquia,MEDELLÍN,2025-07-13 18:27:21,Sale de fiscal intervención temprana a fiscal conocimiento
600,sdv-id-airYoU,NINGUNO,OFRECIMIENTO DE SERVICIOS,PERMUTA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-01-26 01:49:08,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-02-23 05:28:56,Antioquia,MEDELLÍN,2024-03-07 11:58:56,Antioquia,MEDELLÍN,2023-04-24 17:43:00,Obtención de documentos
601,sdv-id-cOLsYM,NINGUNO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-05-03 22:21:19,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-04-03 01:23:04,Antioquia,MEDELLÍN,2024-07-30 15:17:02,Antioquia,MEDELLÍN,2025-06-29 13:33:25,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
602,sdv-id-bQIcFQ,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-09-26 03:45:08,2024,Ley 906,Fiscalía General de la Nación,SAU (SALA DE ATENCION AL USUARIO) - BUCARAMANGA,2024-04-08 10:25:20,Antioquia,CALDAS,2023-12-03 13:00:36,Antioquia,MEDELLÍN,2025-03-31 03:42:01,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
603,sdv-id-CUEzLK,NINGUNO,OFRECIMIENTO DE SERVICIOS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-05-18 12:32:33,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-03-24 10:28:36,Antioquia,MEDELLÍN,2025-01-10 10:31:45,Antioquia,MEDELLÍN,2025-07-08 22:04:55,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
604,sdv-id-yVbBgB,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-04-07 18:33:21,2024,Ley 906,Fiscalía General de la Nación,SAU (SALA DE ATENCION AL USUARIO) - CENTRO - PEREIRA,2025-06-09 22:34:34,Antioquia,MEDELLÍN,2025-05-20 23:08:20,Antioquia,MEDELLÍN,2025-07-07 06:19:45,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
605,sdv-id-FZArks,NINGUNO,OTROS,INVERSIÓN,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-12 10:28:58,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-12-17 08:14:26,Antioquia,MEDELLÍN,2025-02-20 11:27:27,Antioquia,MEDELLÍN,2025-08-15 01:54:15,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
606,sdv-id-BPoVHW,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,NO,QUERELLA,QUERELLABLE,2025-03-27 09:28:59,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-03-20 19:43:37,Antioquia,MEDELLÍN,2024-06-04 01:43:37,Antioquia,MEDELLÍN,2025-04-16 17:50:44,Obtención de documentos
607,sdv-id-VulPqi,NINGUNO,BIENES MUEBLES,PAQUETE_CHILENO,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-08-07 07:31:40,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-08-01 19:02:13,Antioquia,MEDELLÍN,2024-02-05 22:19:41,Antioquia,MEDELLÍN,2023-04-24 17:43:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
608,sdv-id-upKqTl,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-08 21:44:14,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-02-15 03:10:16,Antioquia,MEDELLÍN,2024-05-25 05:09:17,Antioquia,MEDELLÍN,2025-08-08 12:31:40,Busqueda en bases de datos de acceso publico
609,sdv-id-flKtLx,NINGUNO,OTROS,INVERSIÓN,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-12-27 17:41:03,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-01-15 03:44:05,Antioquia,MEDELLÍN,2025-01-05 16:38:19,Antioquia,MEDELLÍN,2024-09-18 20:49:38,Registro de informacion formal
610,sdv-id-vUJyBw,NINGUNO,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-06-17 19:32:45,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-06-28 08:56:31,Antioquia,MEDELLÍN,2024-05-02 10:29:30,Antioquia,MEDELLÍN,2024-10-18 03:29:15,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
611,sdv-id-enTUtq,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-23 06:05:02,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2025-03-29 10:27:03,Antioquia,MEDELLÍN,2024-07-13 04:31:20,Antioquia,MEDELLÍN,2024-10-14 10:20:57,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
612,sdv-id-TRjYsS,NINGUNO,OFRECIMIENTO DE SERVICIOS,PRÉSTAMO DE DINERO,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,NO,QUERELLA,QUERELLABLE,2024-10-30 03:11:53,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-11-09 01:53:58,Antioquia,MEDELLÍN,2025-02-27 09:56:42,Antioquia,MEDELLÍN,2025-06-02 18:53:04,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
613,sdv-id-cIaMho,NINGUNO,OFRECIMIENTO DE SERVICIOS,INVERSIÓN,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-04-26 21:30:21,2025,Ley 906,Fiscalía General de la Nación,URI (UNIDAD DE REACCION INMEDIATA) -  BUGA,2025-01-26 09:29:35,Antioquia,BELLO,2025-01-13 05:26:17,Antioquia,MEDELLÍN,2025-07-01 10:19:42,Registro de informacion formal
614,sdv-id-FimmzJ,NINGUNO,BIENES MUEBLES,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2022-05-22 14:18:20,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2023-06-17 17:30:21,Antioquia,GIRARDOTA,2022-07-18 18:42:37,Antioquia,MEDELLÍN,2024-06-05 05:25:05,Solicitud deshacer conexidad
615,sdv-id-BYZcLf,TENTATIVA,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,ACTOS URGENTES,INDAGACIÓN,2025-07-04 23:41:40,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-06-24 05:32:45,Antioquia,MEDELLÍN,2025-07-09 18:51:37,Antioquia,MEDELLÍN,2025-04-29 13:13:10,Obtención de documentos
616,sdv-id-dYZHpn,AGRAVADO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-03-12 07:45:54,2024,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-11-07 06:39:32,Antioquia,MEDELLÍN,2024-09-26 13:09:52,Antioquia,MEDELLÍN,2025-08-15 18:43:12,Obtención de documentos
617,sdv-id-rJwpJk,NINGUNO,BIENES MUEBLES,ARRIENDO,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2025-02-17 12:38:51,2024,Ley 906,Fiscalía General de la Nación,SAU (SALA DE ATENCION AL USUARIO) - BUCARAMANGA,2025-02-06 05:43:09,Antioquia,MEDELLÍN,2025-01-21 05:35:43,Antioquia,MEDELLÍN,2024-11-28 05:06:33,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
618,sdv-id-FgVBAs,NINGUNO,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2025-03-20 06:53:38,2024,Ley 906,Fiscalía General de la Nación,ESTACION BELLO                               ,2025-02-17 14:50:10,Antioquia,MEDELLÍN,2024-06-16 03:30:38,Antioquia,MEDELLÍN,2025-08-03 17:31:34,Obtención de documentos
619,sdv-id-BAiJbR,NINGUNO,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-04-16 03:37:25,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-04-14 20:58:39,Antioquia,MEDELLÍN,2024-07-14 05:54:35,Antioquia,MEDELLÍN,2025-04-01 05:50:03,Registro de informacion formal
620,sdv-id-JvHgbd,NINGUNO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2025-06-08 04:51:25,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-03-21 00:53:32,Antioquia,"BOGOTÁ, D.C.",2024-09-18 19:43:56,Antioquia,MEDELLÍN,2025-07-08 08:56:39,Busqueda en la base de datos de registraduria
621,sdv-id-NdHZzZ,NINGUNO,BIENES MUEBLES,RETOMA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2022-09-12 15:33:14,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2023-11-19 15:51:16,Antioquia,MEDELLÍN,2023-01-25 07:36:51,Antioquia,MEDELLÍN,2024-05-22 15:48:00,Sale a fiscal de conocimiento
622,sdv-id-BQmWMn,NINGUNO,BIENES MUEBLES,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-12-29 23:34:57,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-01-19 16:50:04,Antioquia,MEDELLÍN,2023-09-07 22:23:31,Antioquia,MEDELLÍN,2025-08-03 11:47:36,Obtención de documentos
623,sdv-id-bqFqgv,NINGUNO,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-08-07 03:27:54,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-07-10 12:20:11,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2024-07-24 19:48:16,Antioquia,MEDELLÍN,2025-05-21 13:12:27,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
624,sdv-id-JpJzTy,NINGUNO,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-04-23 11:38:00,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-04-23 09:38:08,Antioquia,MEDELLÍN,2025-04-25 16:16:11,Antioquia,MEDELLÍN,2024-11-12 01:13:29,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
625,sdv-id-Dcyoln,AGRAVADO,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-05-17 07:33:08,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-05-30 16:36:30,Antioquia,MEDELLÍN,2025-01-02 00:14:30,Antioquia,MEDELLÍN,2025-07-23 04:20:28,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
626,sdv-id-QCeFpt,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-12-17 13:20:02,2024,Ley 906,Policía Nacional,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-02-19 08:45:35,Antioquia,MEDELLÍN,2024-11-05 08:24:07,Antioquia,MEDELLÍN,2025-05-01 09:35:42,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
627,sdv-id-qMOzoP,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,INDAGACIÓN,2024-06-25 13:46:23,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-09-18 16:39:45,Antioquia,ENVIGADO,2024-02-12 08:50:57,Antioquia,MEDELLÍN,2025-06-18 23:16:27,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
628,sdv-id-xIVXil,NINGUNO,BIENES INMUEBLES,PRÉSTAMO DE DINERO,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-08-22 06:16:30,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-06-23 04:10:48,Antioquia,MEDELLÍN,2024-04-05 01:58:08,Antioquia,MEDELLÍN,2025-03-10 03:17:51,Registro de informacion formal
629,sdv-id-rTkGdh,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,QUERELLABLE,2025-02-01 22:25:49,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-01-26 15:18:29,Antioquia,MEDELLÍN,2025-01-30 05:12:03,Antioquia,MEDELLÍN,2025-05-24 21:40:37,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
630,sdv-id-xdcliB,NINGUNO,BIENES MUEBLES,OFERTA LABORAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-11-05 05:09:59,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-10-12 20:16:58,Antioquia,MEDELLÍN,2024-12-26 10:26:54,Antioquia,MEDELLÍN,2025-04-06 23:06:39,Obtención de documentos
631,sdv-id-WGKpCV,NINGUNO,OFRECIMIENTO DE SERVICIOS,OFERTA LABORAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,QUERELLABLE,2025-01-05 08:40:03,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-11-14 15:56:41,Antioquia,ENVIGADO,2025-03-03 04:44:26,Antioquia,MEDELLÍN,2024-03-31 17:59:13,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
